MLS NUMBER,STATUS,ADDRESS,BEDS,FBATHS,HBATHS,LIST PRICE,SOLD PRICE,CONTRACT,SETTLED,CITY,SUBDIV,LOT SIZE,TOT SQFT,LIV SQFT,YEAR BUILT,CONST,DESIGN1,DESIGN2,HEAT,COOLING,GAR SPACES,PARKING,GAR DESC,DINING,EXT FEAT,FLOORS,INT FEAT,LOT DESC,POOL2,POOL DIM,ROOF,OTHER ROOM,SEWER,VIEW,WATER,WINDOWS,SUBD INFO,EST TAXES,SPA,POOL1,MSTR BATH,STYLE,SHORT SALE,REO,BLDG UNITS,COMPLEX UNITS,UNIT FLOOR LOC,TOTAL FLOORS,SUBDIVISION INFO,SECURITY INFO,RESTRICTIONS,FEE DESCRIPTION,ASSOC FEE PAID PER,MAINT CHARGE,LAND LEASE,REC LEASE,ASSOCIATION FEE,MIN LEASE,MAINT INCL,DEVELOPMENT NAME,COMPLEX,UNIT #,ROOF,PUBLIC REMARKS,EXPECTED CLOSING DATE,APPROX LOT SIZE,ZIP CODE,PHOTO COUNT,WITHDRAWN DATE,EXPIRATION DATE,PENDING DATE,OFF MARKET DATE,SALE TERMS,DAYS ON MARKET,COUNTY,APN,ENTRY DATE,SELLER CONTRIBUTIONS (Y/N),SELLER CONTRIBUTIONS ($) 
A2179419,Closed Sale,7123 FISHER ISLAND DR,3,3,1,5700000,5000000,09/15/2015 12:00:00 AM,03/18/2016 12:00:00 AM,Fisher Island,,,3500,3500,2007,Cbs Construction,,,Central Heat,Central Cooling,1,"1 Space, Covered Parking, Golf Cart Parking",Attached,"Dining/Living Room, Breakfast Area, Other",Open Balcony,"Marble Floors, Other Floors","Built-Ins, Bar, Closet Cabinetry, Fire Sprinklers, Foyer Entry, Pantry, Roman Tub",,,,,,,,,"Bay Window, High Impact Windows, Impact Glass",,42072,,,,C42-Condo 5+ Stories,False,False,,,2,9,,"Security Patrol, Walled",Other Restrictions,,Quarterly,3832,0,0,6293,,,FISHER ISLAND,PALAZZO DEL MARE,7123,,"Watch the sunrise from this spectacular modern 3BR plus Den/3+1BA residence in Palazzo del Mare featuring 2 large balconies, spectacular views over the golf course, S. Beach, Govt. Cut & Ocean. Home boasts 3,500 SQFT. of luxury featuring beautiful marble   floors throughout, den/library, open flowing living room & dining area w/water views. Chef's kitchen w/custom cabinetry & counters, top appliances and large private eat-in dining area. Spacious master suite w/ glass rain shower/sunken Jacuzzi tub.",04/22/2016 12:00:00 AM,,33109,16,,09/15/2016 12:00:00 AM,03/01/2016 12:00:00 AM,03/18/2016 12:00:00 AM,Cash,168,Miami-Dade County,02-42-10-016-0150,09/24/2015 12:00:00 AM,False,
A2022815,Closed Sale,7600 FISHER ISLAND DR,3,4,1,5499000,5400000,10/21/2014 12:00:00 AM,12/30/2014 12:00:00 AM,Fisher Island,,,3692,3692,2001,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,"Covered Parking, Golf Cart Parking, Guest Parking",Attached,"Dining/Living Room, Eat-In Kitchen",Open Balcony,"Carpeted Floors, Marble Floors","First Floor Entry, Built-Ins, Cooking Island, Walk-In Closets",,,,,,,,,Sliding,,53978,,,"2 Master Bathrooms, Bidet, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,,,6,0,,"Fire Alarm, Guard At Site, Security Patrol","Exterior Alterations, Other Restrictions",,Monthly,5646,0,0,5646,,,FISHER ISLAND,FISHER ISLAND,7664,,"Sparkling ocean, pool, golf course & downtown views from this SE 3/4 corner, large condo with ample terraces. Exceptional master suite offering his & hers baths, enormous closets, splendid kitchen with eating area, honed Saturnia marble floors, Crestron s ystem & much more. Membership purchased required. Fisher Island amenities include gym/spa, golf course, restaurants, gourmet market, pools, tennis, etc. 24-hour notice to show, ferry clearance needed.",12/31/2014 12:00:00 AM,,33109,25,,10/19/2015 12:00:00 AM,11/18/2014 12:00:00 AM,12/30/2014 12:00:00 AM,Cash,28,Miami-Dade County,30-42-10-014-0250,10/21/2014 12:00:00 AM,False,
A10206581,Closed Sale,5134 Fisher Island Dr,4,4,1,5350000,4750000,01/02/2017 12:00:00 AM,10/10/2017 12:00:00 AM,Miami Beach,,,4109,4109,2004,Cbs Construction,,,"Central Heat, Electric Heat",Central Cooling,2,Golf Cart Parking,Attached,,"Open Balcony, Wraparound Porch",Marble Floors,"First Floor Entry, Closet Cabinetry, Exclusions, Fire Sprinklers, Foyer Entry, Other Interior Features",,,,,Family Room,,,,,,38609,,,,C42-Condo 5+ Stories,False,False,,,3,9,,"Private Guards, Security Patrol","Daily Rentals Ok, Exterior Alterations, No Trucks/Rv'S, Other Restrictions",,Monthly,3103,0,0,3103,,,Fisher Island,Bayview Fisher Island,5134,,"This beautifully designed Bayview residence features a modern artistic decor w/amazing views to Virginia Key, Biscayne Bay & Downtown Miami. The home boasts 4,109 SF of interior space w/exquisite quartz & English oak floors, open spacious living & family areas, private dining room and gourmet kitchen w/top appliances. The master suite faces the bay w/direct balcony access & features an amazing custom made closet-room & magnificent marble master bath. 2 balconies w/amazing sunset views complete this home.",09/19/2017 12:00:00 AM,,33109,25,,01/02/2018 12:00:00 AM,06/21/2017 12:00:00 AM,06/21/2017 12:00:00 AM,Cash,170,Miami-Dade County,30-42-09-018-0200,01/13/2017 11:30:30 AM,False,
A2028747,Closed Sale,5373 FISHER ISLAND DR,4,4,1,5250000,4399000,11/03/2014 12:00:00 AM,04/01/2016 12:00:00 AM,Fisher Island,,,5790,5790,1991,Cbs Construction,,,Central Heat,Central Cooling,2,2 Or More Spaces,Attached,Formal Dining,"Open Porch, Open Balcony, Patio",Marble Floors,"Foyer Entry, Fireplace, Split Bedroom, Walk-In Closets, Pantry, Roman Tub, Built-Ins",,,,,,,,,,,51870,,,,C42-Condo 5+ Stories,False,False,,,7,10,,"Other Security, Security Patrol",Okay To Lease,,Quarterly,3175,0,0,3175,,,FISHER ISLAND,BAYVIEW 3  FISHER ISLAND,5373,,"DRASTICALLY REDUCED!!!  THIS GORGEOUS BAYVIEW 7TH FLOOR 4 BEDROOM 4.5 BATHROOM PLUS OFFICE UNIT OFFERS BREATHTAKING VIEWS OF BISCAYNE BAY, THE MIAMI SKYLINE, FISHER ISLAND, GOVERNMENT CUT AND THE ATLANTIC OCEAN. FLOW THROUGH UNIT OFFERING EAST AND WEST WA  TER VIEWS FROM EVERY ROOM. FEATURES INCLUDE: MARBLE FLOORS THROUGHOUT, EXPANSIVE TERRACES, FORMAL DINING ROOM SEPARATE FROM LIVING ROOM, PLUS AN OFFICE. BUYER MUST PURCHASE SELLERS EQUITY MEMBERSHIP. LIVE THE FISHER ISLAND LIFESTYLE!",04/01/2016 12:00:00 AM,,33109,5,,11/03/2016 12:00:00 AM,03/15/2016 12:00:00 AM,04/01/2016 12:00:00 AM,Cash,498,Miami-Dade County,30-42-09-013-0220,11/03/2014 12:00:00 AM,False,
A1825031,Closed Sale,7436 FISHER ISLAND DR,3,4,1,5199000,5050000,07/07/2013 12:00:00 AM,10/16/2015 12:00:00 AM,Miami Beach,,,4000,4000,2002,Cbs Construction,,,"Electric Heat, Central Heat","Central Cooling, Electric Cooling",2,2 Or More Spaces,,,"Open Balcony, Patio",Marble Floors,"Closet Cabinetry, Exclusions, Foyer Entry, Fire Sprinklers, Pantry, Walk-In Closets",,,,,,,,,,,54874,,,,C42-Condo 5+ Stories,False,False,,,3,6,,"Guard At Site, Burglar Alarm, Unit Alarm",,,Monthly,0,0,0,3627,,,Fisher Island,Fisher Island,7436,,"DONT MISS THIS OPPORTUNITY TO OWN THIS AMAZING UNIT ON THE BEAUTIFUL FISHER ISLAND!!!THE BEST AMENITIES AT YOUR FINGER TIPS, ENJOY WORLD-CLASS GOLF,TENNIS,RESTAURANTS. ",10/16/2015 12:00:00 AM,,33109,35,,12/07/2015 12:00:00 AM,08/31/2015 12:00:00 AM,10/16/2015 12:00:00 AM,Cash,785,Miami-Dade County,30-42-10-015-0340,08/07/2013 12:00:00 AM,False,
A10572378,Closed Sale,7873 Fisher Island Dr,4,3,1,5100000,4150000,11/15/2018 12:00:00 AM,10/11/2019 12:00:00 AM,Fisher Island,OCEANSIDE FISHER ISL COND,,3140,3140,1990,Cbs Construction,,,Central Heat,Central Cooling,2,"2 Or More Spaces, Covered Parking, Golf Cart Parking",,,High Impact Doors,Wood Floors,"Built-Ins, Foyer Entry, Walk-In Closets",,,,,,,,,,OCEANSIDE FISHER ISL COND,48536,,,,C42-Condo 5+ Stories,False,False,,,7,7,,"Other Security, Security Patrol",Other Restrictions,,Monthly,2800,0,0,2400,,,,FISHER ISLAND,7873,,"OCEANSIDE Top Floor 4 Bedroom 3.5 Baths, corner unit has full renovation with Italian wide plank oak flooring and moldings throughout. Italian kitchen with Gaggenau appliances, all marble bathrooms, designed by acclaimed European designer. Spacious Open concept floorplan. New hurricane impact windows and sliding doors.",10/10/2019 12:00:00 AM,,33109,41,,09/30/2019 12:00:00 AM,09/13/2019 12:00:00 AM,09/13/2019 12:00:00 AM,Cash,302,Miami-Dade County,30-42-10-008-0230,11/15/2018 5:06:12 PM,False,
A10447635,Closed Sale,5331 Fisher Island Dr,4,4,1,4950000,4500000,04/06/2018 12:00:00 AM,10/01/2018 12:00:00 AM,Miami Beach,BAYVIEW FISHER ISL NO TWO,,4010,4010,1991,Concrete Block Construction,,,Electric Heat,Electric Cooling,2,"Covered Parking, Golf Cart Parking",Attached,"Breakfast Area, Dining/Living Room","High Impact Doors, Open Balcony","Carpeted Floors, Other Floors, Wood Floors",Third Floor Entry,,,,,"Den/Library/Office, Family Room, Storage Room, Utility Room/Laundry",,,,"Drapes & Rods, High Impact Windows, Impact Glass",BAYVIEW FISHER ISL NO TWO,46501,,,"Dual Sinks, Separate Tub & Shower",C42-Condo 5+ Stories,False,False,31,,3,10,,"Private Guards, Security Patrol","Daily Rentals Ok, Exterior Alterations, Renting Limited",,Quarterly,2235,0,0,6729,,,Fisher Island,Bay View,5331,,"This residence is the epitome of elegance upgraded with the finest finishes. Four bedrooms, four baths and powder room located on pristine Fisher Island. Sweeping views of the city over shimmering Biscayne Bay. All around water views from this bright and sunny corner unit. The terrace is the ultimate for entertaining or relaxation. Living room and dining spaces flow into one another for easy entertaining. Large kitchen with breakfast room. Master suite is a personal retreat. The den and guest rooms continue the relationship of the sky and beautiful greenery overlooking the interior of Fisher Island. The entire condo is elegant and sophisticated.",10/01/2018 12:00:00 AM,,33109,1,,05/06/2019 12:00:00 AM,05/02/2018 12:00:00 AM,05/02/2018 12:00:00 AM,Cash,26,Miami-Dade County,30-42-09-013-0050,04/07/2018 8:25:51 AM,False,
A2080304,Closed Sale,7461 FISHER ISLAND DR,3,4,1,4950000,4000000,03/02/2015 12:00:00 AM,02/01/2018 12:00:00 AM,Fisher Island,,,3959,3959,2002,Cbs Construction,,,Central Heat,Central Cooling,2,Golf Cart Parking,,,Wraparound Porch,Marble Floors,"Split Bedroom, Walk-In Closets",,,,,,,,,,,55125,,,,C42-Condo 5+ Stories,False,False,,,6,9,,Other Security,Other Restrictions,,Monthly,2300,0,0,2300,,,,oceanside,7461,,"This Breathtaking ocean direct masterpiece unit showcases 3 bedrooms, 3.5 baths and 3,959 square feet of interior space. Marble and carpet floors throughout, updated kitchen with wood cabinetry, top of the line appliances, granite countertops, updated bathrooms,  his and her master bathroom, walk in closet in master bedroom, expansive wraparound terrace overlooking the ocean and additional terraces overlooking the Miami skyline.  6th floor corner unit with a NE exposure.",02/15/2018 12:00:00 AM,,33109,25,,03/31/2018 12:00:00 AM,01/19/2018 12:00:00 AM,01/19/2018 12:00:00 AM,Cash,1054,Miami-Dade County,30-42-10-015-0060,03/02/2015 9:38:00 PM,False,
A10588436,Closed Sale,7643 Fisher Island Dr,3,3,1,4900000,4350000,12/19/2018 12:00:00 AM,09/26/2019 12:00:00 AM,Miami Beach,7600 OCEANSIDE AT FISHER,,,2861,2001,Cbs Construction,,,Central Heat,Central Cooling,2,"2 Or More Spaces, Covered Parking, Golf Cart Parking, Guest Parking",Attached,Formal Dining,"Open Balcony, Tennis Court",Wood Floors,"Built-Ins, Elevator, Foyer Entry, Walk-In Closets",,,,,,,,,High Impact Windows,7600 OCEANSIDE AT FISHER,41445,,,"Dual Sinks, Separate Tub & Shower",C45-Co-Op 5+ Stories,False,False,27,,4,8,,"Guard At Site, Security Patrol",Ok To Lease,,Monthly,8542,0,0,2703,,,OCEANSIDE,Fisher Island,7643,,"This magnificent ocean direct 3 bedroom, 3.5 bath unit redefines luxury living in one of Fisher Island's premiere building on oceanside. The unit has been completely renovated and professionally designed & decorated. It showcases: Italian wood floors, custom built-ins, a state of the art kitchen with top of the line appliances perfect for entertaining, an opened & closed kitchen, impact glass doors, automated smart home system, electrical window treatments, bedrooms with private terraces, east & west views of the Ocean, Fisher Island and Government Cut, located in the center stack of the building and many more features make this an exceptional unit. Live the Fisher Island in this elegant private oasis with custom accents. The furniture can be bought separately. Easy to show!",09/26/2019 12:00:00 AM,,33109,53,,12/31/2019 12:00:00 AM,09/10/2019 12:00:00 AM,09/10/2019 12:00:00 AM,Cash,265,Miami-Dade County,30-42-10-014-0160,12/19/2018 5:48:06 PM,False,
A2194293,Closed Sale,5351 FISHER ISLAND DR,4,4,1,4900000,3900000,10/15/2015 12:00:00 AM,03/23/2016 12:00:00 AM,Fisher Island,,,4010,4010,1991,Cbs Construction,,,"Electric Heat, Central Heat","Electric Cooling, Central Cooling",2,"2 Or More Spaces, Assigned Parking, Covered Parking",,Formal Dining,"Open Balcony, Other","Marble Floors, Wood Floors",Built-Ins,,,,,,,,,Sliding,,43525,,,,C42-Condo 5+ Stories,False,False,,,5,9,,"Guard At Site, Private Guards, Security Patrol",Exterior Alterations,,Quarterly,2231,0,0,6293,,,FISHER ISLAND,BAYVIEW AT FISHER ISLAND,5351,,"This spacious Bayview condo is an inspiration of layout and design. With over 4,000 SF of interior living, this spectacular residence is ideal for entertaining with four large bedrooms, four full and one half baths, an open terrace, formal living and dini  ng rooms, and unobstructed wide bay, downtown, government cut and golf course views.  Adorned with hardwood floors, high ceilings, and exquisite finishes throughout, this exceptional condominium residence is as easily a family home as it is a showplace.",03/23/2016 12:00:00 AM,,33109,13,,10/14/2016 12:00:00 AM,03/23/2016 12:00:00 AM,03/23/2016 12:00:00 AM,Cash,160,Miami-Dade County,30-42-09-013-0070,10/26/2015 12:00:00 AM,False,
A2182993,Closed Sale,7600 FISHER ISLAND DR,3,3,1,4700000,4250000,09/22/2015 12:00:00 AM,04/25/2016 12:00:00 AM,Fisher Island,,,2858,2858,2001,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,"Assigned Parking, Covered Parking, Golf Cart Parking",Attached,Dining/Living Room,Open Balcony,"Other Floors, Marble Floors","Built-Ins, Foyer Entry, Split Bedroom",,,,,,,,,Sliding,,33251,,,,C42-Condo 5+ Stories,False,False,,,2,9,,"Guard At Site, Private Guards, Other Security","No Trucks/Rv'S, Other Restrictions",,Quarterly,2569,0,0,6293,,,Fisher Island,Oceanside Fisher Island,7623,,"Enjoy unobstructed views to the beach & Atlantic Ocean from this spectacular 2nd flr 3BR/3+1BA oceanfront residence. Features +/-2,858 SF, exquisite stone floors, beautiful custom decor, open living room & family area w/ balcony. Chef's kitchen w/top appl  iances & adj private eat-in dining area. Master suite features step-out balcony access & mesmerizing ocean views. Spectacular master bath sports sunken tub, glass rain shower & gold fixtures.  A full length balcony w/beach & ocean views.",05/27/2016 12:00:00 AM,,33109,14,,05/15/2016 12:00:00 AM,04/07/2016 12:00:00 AM,04/25/2016 12:00:00 AM,Cash,198,Miami-Dade County,30-42-10-014-0140,10/01/2015 12:00:00 AM,False,
A10506176,Closed Sale,7232 Fisher Island Dr,3,3,1,4500000,4250000,07/07/2018 12:00:00 AM,05/20/2019 12:00:00 AM,Miami Beach,OCEANSIDE @ FISHER ISL CO,,4590,4590,1992,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,"2 Or More Spaces, Assigned Parking, Covered Parking",Attached,"Breakfast Area, Dining/Living Room",Open Balcony,Marble Floors,"Built-Ins, Foyer Entry, French Doors, Split Bedroom",,,,,"Family Room, Utility Room/Laundry",,,,Sliding,OCEANSIDE @ FISHER ISL CO,81368,,,"Bidet, Separate Tub & Shower, Whirlpool/Spa",C42-Condo 5+ Stories,False,False,,,3,9,,Security Patrol,Exterior Alterations,,Monthly,2961,0,0,2961,,,,Oceanside Fisher Island,7232,,"This spectacular residence in Villa Del Mare features an expansive 2,000 SF wrap-around terrace & unobstructed city, Govt. Cut, Ocean & sunrise views. This home sports fine marble floors boasting 4,590 SF of spacious living/dining areas & family room all w/stunning ocean views. Chefs’ kitchen w/granite center island & eat-in seating, top the line appliances & separate breakfast area. The master suite features terrace access w/ city & ocean views & separate his & her master baths. His master bath w/walk-in closet, glass/marble rain shower & hers master bath w/walk-in closet & spa tub. The other 2 bedrooms are each spacious w/ full en-suite baths. The wrap-around terrace made to entertain & relax while enjoying Government Cut & sunrises over views the Ocean complete this amazing unit.",06/15/2019 12:00:00 AM,,33109,26,,07/07/2019 12:00:00 AM,04/22/2019 12:00:00 AM,05/20/2019 12:00:00 AM,Cash,289,Miami-Dade County,02-42-10-011-0100,07/19/2018 9:57:13 AM,False,
A1990191,Closed Sale,7442 FISHER ISLAND DR,3,3,1,4495000,4075000,08/05/2014 12:00:00 AM,05/29/2015 12:00:00 AM,Fisher Island,,,3134,3134,2002,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,"2 Or More Spaces, Assigned Parking",,"Breakfast Area, Formal Dining",Open Balcony,Other Floors,"Bar, Built-Ins, Walk-In Closets",,,,,,,,,Sliding,,41639,,,,C42-Condo 5+ Stories,False,False,,,4,9,,"Guard At Site, Private Guards, Security Patrol",Exterior Alterations,,Quarterly,1711,0,0,6293,,,FISHER ISLAND,OCEANSIDE FISHER ISLAND,7442,,"This stunning 3BR/3.5BA, condo on Fisher Island offers spectacular views to  the ocean, beach and government cut. The unit boasts 3,134 SF of luxury living with open flowing living and dining area, exquisite limestone floors, large chef's kitchen/top of t he line appliances, and separate breakfast area. Features large master suite with step-out terrace access, his/hers walk-in closets, en-suite bath with Sunken Jacuzzi tub. A spectacular terrace completes this home with amazing unobstructed ocean views!",05/29/2015 12:00:00 AM,,33109,16,,08/05/2015 12:00:00 AM,03/23/2015 12:00:00 AM,05/29/2015 12:00:00 AM,Conventional,230,Miami-Dade County,30-42-10-015-0120,08/12/2014 12:00:00 AM,False,
A10510699,Closed Sale,7711 Fisher Island Dr,3,3,1,4200000,3700000,07/26/2018 12:00:00 AM,10/30/2018 12:00:00 AM,Fisher Island,OCEANSIDE FISHER ISL COND,,3580,3580,1992,"Concrete Block Construction, Cbs Construction",,,"Central Heat, Electric Heat","Ceiling Fans, Central Cooling",2,"Covered Parking, Golf Cart Parking",,"Breakfast Area, Dining/Living Room, Formal Dining","High Impact Doors, Open Porch, Patio","Carpeted Floors, Marble Floors","First Floor Entry, Bar, Built-Ins, Closet Cabinetry, Fire Sprinklers, Foyer Entry, Walk-In Closets",,,,,"Den/Library/Office, Family Room, Storage Room",,,,"Blinds/Shades, Drapes & Rods, High Impact Windows, Plantation Shutters",OCEANSIDE FISHER ISL COND,44309,,,"Dual Sinks, Separate Tub & Shower, Whirlpool/Spa",C42-Condo 5+ Stories,False,False,,,1,7,,"Private Guards, Security Patrol, Tv Camera","Daily Rentals Ok, Exterior Alterations",,Monthly,2623,0,0,2623,,,,Oceanside Fisher Island,7711,,"This traditional and elegant 3bed/3.5bath 3,580 sf. oceanfront residence feels more like a private home.  The unit is located on the first floor giving you easy access to the beach from the 3,700 sf outdoor terrace.  The residence has a fantastic layout as all the common rooms flow perfectly into one another making for ideal entertaining.  The master bedroom has his/her walk-in closets, dual vanity in bath and a separate sitting area for pure relaxation.  The 2nd and 3rd bedrooms are both of very good size with full en-suite baths and ample closet space.  All bedrooms have their own private door out to the terrace.  Ocean views from living room, dining room, den and kitchen.  Crown molding, recessed lighting, marble floors. Subzero and Wolf kitchen appliances and much more.",10/30/2019 12:00:00 AM,,33109,29,,07/26/2019 12:00:00 AM,08/24/2018 12:00:00 AM,08/24/2018 12:00:00 AM,Cash,29,Miami-Dade County,30-42-10-010-0010,07/26/2018 4:10:04 PM,False,
A10187091,Closed Sale,7938 FISHER ISLAND DR,3,3,1,3999000,3500000,11/13/2016 12:00:00 AM,12/19/2017 12:00:00 AM,Fisher Island,,,3140,3140,1989,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,Other Parking,Attached,Dining/Living Room,Open Balcony,Marble Floors,Foyer Entry,,,,,Utility Room/Laundry,,,,"Blinds/Shades, Sliding",,49841,,,"Dual Sinks, Whirlpool/Spa",C42-Condo 5+ Stories,False,False,,,3,8,,"Guard At Site, Security Patrol","Exterior Alterations, No Trucks/Rv'S",,Monthly,2539,0,0,2539,,,FISHER ISLAND,OCEANSIDE FISHER ISLAND,7938,,"This stunning Oceanside residence is truly a work of art. This chic/modern home boast 3,140 SF of impeccably designed interior w/crema marfil marble floors, spacious open living & dining layout, custom built kitchen & walls of glass w/ocean views. Spectacular master suite w/custom closet spaces, private balcony & mater bath w/Carrera marble. The other 2 bedrms are expertly designed w/full en-suite baths.  Lrg wrapping balcony w/beach & ocean views, plus 2 priv. balconies w/views to the golf.",,,33109,21,,02/01/2018 12:00:00 AM,08/25/2017 12:00:00 AM,12/19/2017 12:00:00 AM,Conventional,285,Miami-Dade County,30-42-10-007-0420,12/01/2016 3:46:00 PM,False,
A10337790,Closed Sale,5034 Fisher Island Dr,4,4,1,3995000,3500000,09/01/2017 12:00:00 AM,04/13/2018 12:00:00 AM,Miami Beach,,,3784,3784,2001,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",2,Covered Parking,Attached,,"High Impact Doors, Open Balcony, Tennis Court",Marble Floors,"Built-Ins, Walk-In Closets",,,,,,,,,"High Impact Windows, Impact Glass",,65293,,,,C42-Condo 5+ Stories,False,False,,,3,9,,Security Patrol,Ok To Lease,,Monthly,3004,0,0,3004,,,FISHER ISLAND,BAYSIDE VILLAGE,5034,,"Live the Fisher Island lifestyle in this spectacular oasis. This magnificent corner unit with unobstructed views of Biscayne Bay and Miami Skyline enjoys 4 bedroom, 4/1 plus 5th bedroom & full bath with separate entrance. Expansive terraces perfect for entertaining, marble floors throughout, state of the art kitchen, updated bathrooms, creston smart house, impact doors and windows. Priced to sell and must see.",04/11/2018 12:00:00 AM,,33109,44,,04/30/2018 12:00:00 AM,03/30/2018 12:00:00 AM,03/30/2018 12:00:00 AM,Cash,210,Miami-Dade County,30-42-09-017-0160,09/01/2017 5:07:53 PM,False,
